"Date","Value","Country"
"1957-02-01","0.831","Afghanistan"
"1957-03-01","8.502","Afghanistan"
"1957-04-01","11.696","Afghanistan"
"1957-05-01","18.094","Afghanistan"
"1957-06-01","23.243","Afghanistan"
"1957-07-01","25.775","Afghanistan"
"1957-08-01","24.227","Afghanistan"
"1957-09-01","18.974","Afghanistan"
"1957-10-01","13.346","Afghanistan"
"1957-11-01","7.055","Afghanistan"
"1957-12-01","3.273","Afghanistan"
"1958-01-01","3.661","Afghanistan"
"1958-02-01","4.513","Afghanistan"
"1958-03-01","11.055","Afghanistan"
"1958-04-01","16.592","Afghanistan"
"1958-05-01","18.752","Afghanistan"
"1958-06-01","25.091","Afghanistan"
"1958-07-01","27.24","Afghanistan"
"1958-08-01","24.639","Afghanistan"
"1958-09-01","21.086","Afghanistan"
"1958-10-01","13.91","Afghanistan"
"1958-11-01","5.4","Afghanistan"
"1958-12-01","4.662","Afghanistan"
"1959-01-01","0.63","Afghanistan"
"1959-02-01","1.794","Afghanistan"
"1959-03-01","8.981","Afghanistan"
"1959-04-01","15.948","Afghanistan"
"1959-05-01","19.487","Afghanistan"
